1.865605726584345536e+00	1.144004556271033701e+00	1.981714889318959116e+00	2.283265221918021837e+00	1.502191099764327742e+00	1.644145238167687539e+00	2.396143996572353885e+00	2.026953406198367613e+00	3.561594353646821975e-01
1.258358731915319773e+00	1.484773296302581924e+00	1.307823388361176287e+00	8.573602217837628103e-01	1.798124492284525422e+00	6.070931601475302308e-01	7.537406341218192418e-01	1.148826152752149721e+00	-7.146339972441602129e-01
9.168604314313053560e-01	1.370497366752447155e+00	1.038167387662871199e+00	1.786836646257425887e-01	2.558716376558549666e+00	1.649308845241405752e+00	1.644722169695708391e+00	5.792709669741503697e-01	-6.897741151382238423e-01
1.211279035095296885e+00	1.268728508185831716e+00	8.908051663309582979e-01	1.460648855164573545e+00	1.274399294391242110e+00	1.608597711009002396e+00	1.312061742290241639e+00	2.743366625468337094e+00	-9.306899705661042521e-02
1.544939196921255364e+00	6.837997012460353963e-01	2.087766157010741086e+00	3.159570903311523793e-01	1.777551751776949462e+00	5.784424065171440699e-01	9.509464001196027416e-01	1.650155822053475774e+00	-7.812142050425794348e-01
2.017546500897609896e+00	1.298983011105168783e+00	1.518747279756669455e+00	9.753941551207427896e-01	7.287440835967358144e-01	1.344168626220290763e+00	1.382183151373643337e+00	2.218258383271956458e+00	-2.549803984615079955e-01
1.769385372870275530e+00	3.307656864652950279e-01	1.785447095606029988e+00	9.151830147655917180e-01	1.226984807991815307e+00	2.166526139538242024e+00	2.123640439147494785e+00	2.135154273988662421e+00	-2.111666315218087009e-01
1.025976127623270617e+00	1.058440988416667450e+00	1.789801475317484236e+00	1.890728482400213739e+00	1.349896471711215407e+00	1.674085619409219960e+00	1.061223199127186767e+00	7.301961492722757185e-01	-3.242590984744074811e-01
2.064092542960145327e+00	1.892039436838558242e+00	1.545214043120699099e+00	1.910795212478019867e+00	1.872508646931506204e+00	1.390319035568118311e+00	1.790796541031883349e+00	2.535846500698921258e+00	4.120887653456186683e-01
1.530905594911528445e+00	1.996350397544577326e+00	0.000000000000000000e+00	1.780569475293631410e+00	1.701835739686154314e+00	1.604080773812016858e+00	1.656767594566280977e+00	2.075931844284797378e-01	-5.032127462118074490e-01
1.415358955076665426e+00	1.391952435991970383e+00	2.485238692361451118e+00	8.196896501600963170e-01	1.145205452458320838e+00	1.478860971484371900e+00	2.066179767476485907e+00	1.737253779463742154e+00	2.060725605744373468e-02
1.220469251525056142e+00	1.470111649668094600e+00	1.647766563469479362e+00	1.885781208121729335e+00	1.211364380819789588e+00	1.586383346742297640e+00	1.416248062583599809e+00	5.536700191418142403e-01	-2.430756845382031628e-01
1.739532995013263195e+00	1.343873478304541846e+00	1.591989880067523178e+00	1.023085338196369598e+00	7.679962344176326505e-01	1.528956207098305820e+00	1.440800443674508768e+00	9.903407774084120874e-01	-4.462335664357239828e-01
1.452054515602597240e+00	1.415446161598358898e+00	2.732869750787447316e+00	1.316449272051893438e+00	1.807813409296625817e+00	1.742771678991589690e+00	6.573808101236662260e-01	1.502642481014015763e+00	7.071842709932618654e-02
1.591276698691134417e+00	2.446120248214932680e+00	1.472220653191223194e+00	1.407484149305485044e+00	1.626155584533235832e+00	1.066965329342317581e+00	2.179225090717626045e+00	2.016716334467308691e+00	2.892215955869708033e-01
2.050583697962860441e+00	7.580391196749254323e-01	2.439690327202820086e+00	1.861780191411370744e-01	2.012496558403090052e+00	3.141592653589793116e+00	1.118783904359600179e+00	1.146177880748544098e+00	-1.620075525554131035e-01
1.616052792615072509e+00	9.612076079147260366e-01	6.484033958555398547e-01	1.240438533061131832e+00	9.874477989552425949e-01	2.081244464566560204e+00	1.154132003342885460e+00	2.543703642461635273e+00	-2.852447491855520934e-01
1.061149501809427687e+00	1.052009688768239082e+00	2.082290814883319019e+00	3.087724520558758901e-01	1.789110451662136114e+00	2.596051688941301894e+00	8.121145300389274180e-01	1.642081058162104368e+00	-2.072233858333597523e-01
1.716757830904527271e+00	1.604530019350187908e+00	8.386717338373456121e-01	2.445363809257911081e-01	1.972147805674072885e+00	1.972170126986858785e+00	1.735669466049812648e+00	1.748940660371379741e+00	-3.172042427671705189e-01
1.126028391208168333e+00	1.329457606566567085e+00	1.766638467709144455e+00	6.791029438749752734e-01	2.807417651666000324e+00	2.081392993249563617e+00	1.018987403068639885e+00	1.953729292511600768e+00	-4.199119975853038422e-02
9.408372620311393764e-01	1.607163641055922465e+00	2.291582571694897208e+00	6.028655938795480784e-01	2.246524900835823235e+00	2.043686802430228155e+00	2.019781739817228416e+00	2.772763484237930953e+00	4.431475986045445570e-01
1.399196372269929434e+00	8.359462840338993672e-01	1.049393580719668817e+00	6.063587545066297935e-01	1.599807786966537915e+00	1.999448199217473743e+00	1.748691832319331008e+00	2.066410370486390757e+00	-3.841268998513338584e-01
1.561593823091737887e+00	1.940737416875118360e+00	1.428372846427164111e+00	3.141592653589793116e+00	2.036619374382496517e+00	1.259362824387856961e+00	1.078840795967789035e+00	1.838768864299015648e+00	4.109660014844358500e-01
1.412976385822218628e+00	1.570583309941640415e+00	1.875909535438755160e+00	1.139063083610018179e+00	1.121399717221407855e+00	8.531685215168347547e-01	1.389203759851706854e+00	2.085703848037250285e+00	-1.579239445869087266e-01
1.687979531481347273e+00	5.896873006751091051e-01	1.693923642957287257e+00	1.467545764889375715e+00	1.098362474207209116e+00	1.883691893449879418e+00	1.640089678680494378e+00	7.653525653271491258e-01	-4.807697024469526070e-01
1.778290597162921260e+00	1.493895082389206097e+00	2.245764553177503231e+00	1.946837295133566847e+00	7.914298174663385588e-01	1.209541953230823363e+00	1.867167097726857738e+00	1.859447821050437266e+00	1.831985800454076774e-01
1.877128304783300061e+00	3.141592653589793116e+00	1.935136500574148322e+00	2.005460322562778952e+00	2.240698190705469717e+00	2.191054412172408927e+00	1.454442823964960496e+00	2.021362920048805023e+00	1.000000000000000000e+00
1.067703521701157232e+00	1.094675787709809667e+00	1.294513117240824629e+00	1.249982399518104081e+00	3.086425036607330696e+00	6.355124175835182854e-01	1.952278862212144528e+00	4.551401224290956282e-01	-6.409193545145395188e-01
1.256814212190710878e+00	1.758254733731696939e+00	1.627874696900201368e+00	4.185564171346989326e-01	1.203128357505456769e+00	2.208474966566915221e+00	1.248107961060006099e+00	1.663097600144388011e+00	-1.249790299147894856e-01
1.582063951082316233e+00	8.870676839288684778e-01	2.889201384469388678e+00	1.645788687478378254e+00	3.889877896327038620e-01	1.903905709787792055e+00	1.282197501938641349e+00	2.083085122163231606e+00	1.669915019916952126e-01
1.055324935936940101e+00	1.155780808352513400e+00	1.895165860052812068e+00	1.812011068000033864e+00	9.016773644015554368e-01	1.582159471529668515e+00	1.375071716556284906e+00	1.088703671991988919e+00	-2.121730953715680323e-01
2.663005585882049608e+00	1.415912076187151758e+00	8.241561016617020563e-01	1.849370676022142002e+00	2.966773687684223670e+00	2.426408712225413211e+00	8.559135029166188291e-01	1.200371403525876124e+00	-5.069160532643046668e-02
2.349672544165035681e+00	8.590037598828310639e-01	1.858067251780978868e+00	1.746678843055239572e+00	1.071590093201489902e+00	1.751986733811451424e+00	0.000000000000000000e+00	8.436626498565731325e-01	-5.221342758949181206e-01
1.394683738620676960e+00	5.886640283348074654e-01	2.578954184924151960e+00	1.658943701513189151e-01	1.374217873656387923e+00	1.869496468090373620e+00	2.327577597063387849e+00	5.719314827556460923e-01	-5.115150003153678959e-01
2.284467573796700179e+00	1.218331009784983765e+00	9.935986240998567753e-01	1.522600018600123173e+00	1.771458061638348624e+00	1.418051405226901762e+00	1.645852460550341512e+00	1.265696899399229913e+00	-3.638382594825333438e-01
1.624767525240315758e+00	1.544621234412167698e+00	2.550815695425473706e+00	3.037885788511195395e-01	2.973534482264725387e+00	5.831253095716320001e-01	1.535706837292973415e+00	1.908667066903111387e+00	-1.411519661825004768e-01
1.730024828926437053e+00	9.015332340315932447e-01	1.462661354450536022e+00	8.378072736654169628e-01	1.281406695341449353e+00	2.313470986707636179e+00	1.788619289635885679e+00	1.062565435260755420e+00	-3.794844315273284696e-01
2.118818359806707186e+00	1.367019822120593142e+00	2.081893494339294826e+00	1.642712705019181874e+00	1.132462642435771549e+00	1.442777852469647071e+00	1.982617095255453155e+00	1.923230553347465177e+00	1.427049851026476190e-01
1.540285570037063234e+00	1.271934259363315389e+00	2.363798709424262068e+00	7.671340244847278944e-01	1.987783598986625933e+00	1.663874291442047015e+00	1.502951477049821349e+00	2.245766430075208486e+00	8.759618866391627456e-02
2.072194205542836620e+00	1.620389996748487160e+00	2.380667986147218862e+00	1.206339486874974165e+00	2.071604142581463748e+00	1.597126876186149236e+00	1.772290780559561352e+00	1.434207433254135911e+00	1.600895763719942799e-01
1.614383880531883531e+00	1.511099333808193501e+00	1.092633595426055315e+00	2.691484288183199070e+00	1.022433007650011438e+00	1.038857640799263127e+00	2.186824414762947200e+00	2.042953165592422238e+00	1.480138515179767467e-01
1.945679856502140925e+00	1.527710957503058742e+00	1.581460813825178224e+00	5.479648040170258527e-01	1.694847869903204796e+00	1.370529671409941752e+00	2.095863948671838894e+00	1.423037482885395555e+00	-2.716499760686746923e-01
1.034599317254209172e+00	1.052347879915136009e+00	1.839333540733296690e+00	7.870997068811914632e-01	1.136673457435948720e+00	1.939253196158750026e+00	1.732922486414978813e+00	1.185374676438729402e+00	-3.344169675123310759e-01
1.257375812444275098e+00	1.329355619949905476e+00	7.106181280864944938e-01	1.821538055196547656e-01	1.201176347788018406e+00	1.656923424325039473e+00	1.765700158550133292e+00	2.494453403141554393e+00	-4.172202942369197531e-01
2.092459019888584848e+00	1.133156090446383324e+00	1.577355117516893834e+00	4.724845205421700500e-01	1.636223971628255169e+00	1.610472219313951792e+00	1.771571118128145939e+00	9.738617710857836451e-01	-5.210802866531755173e-01
1.879830107008205964e+00	1.980381316690455806e+00	1.522924967528254570e+00	1.479300214568540550e+00	2.076695335191588221e+00	1.540953147512682531e+00	1.722546481921279238e+00	1.528467638653119964e+00	1.342612858884824067e-01
1.614811342710615216e+00	8.262993801257909610e-01	1.603754086571416826e+00	1.548335959111481364e+00	2.549700580554626672e+00	2.381203254824575843e+00	2.681450411600753370e+00	1.013407795270795386e+00	3.250793167305121578e-02
2.101673428918646280e+00	1.304976144369655922e+00	2.917015003260279293e+00	6.117447236059477822e-01	1.125795296823167035e+00	1.418560457205271907e+00	5.554183821179399239e-01	1.172951634838988122e+00	-3.074449838595428863e-01
1.076309255793048480e+00	1.288484778790992547e+00	1.796165256097452811e+00	2.536460978012220924e+00	2.238474303331506654e+00	1.432449833863191468e+00	1.164575348477359773e+00	1.845007350628864007e+00	2.009272509742554558e-01
7.236590160028093521e-01	2.129897691453786823e+00	2.304224890774325907e+00	8.548895742879207837e-01	5.829188307336754526e-01	2.624912269071346671e+00	1.554220549368947824e+00	2.337585859544534461e+00	5.212895415899159168e-01
5.513285131217462443e-01	9.132076981872654375e-01	1.592068873146083918e+00	1.224964352628682418e+00	1.367989252425139579e+00	2.173427069496054465e+00	1.080467262101320269e+00	1.426126690697553157e+00	-3.035789021627791628e-01
1.629027660727666360e+00	1.470697963637780381e+00	2.020486535095780134e+00	3.849318835009852835e-01	6.941903304021688204e-01	2.577853297753826656e+00	1.776340784863229993e+00	1.025863314568229878e+00	-1.544632931930117747e-01
2.528317167442159619e+00	1.271107019262279536e+00	2.304138198974786000e+00	1.239689650014445421e+00	2.928604897303029642e+00	2.872862347146697637e+00	1.487401482227497240e+00	2.161761693152900676e+00	5.371842191863362981e-01
1.959039280753875900e+00	1.898241691126027586e+00	1.003657625289025024e+00	1.683166711038763141e+00	2.305602948656381379e+00	7.025387457859015861e-01	1.022986370137977552e+00	1.734755940101158078e-01	-5.709528446938563206e-01
1.384100669928620242e+00	1.572356045717929973e+00	2.500075628997586286e+00	1.244404738551648570e+00	2.660009647338243965e+00	9.363885648246519366e-01	7.644453567560116625e-01	1.483469009651880111e+00	-6.745447302470652939e-02
1.794806307792184530e+00	1.196844622677011749e+00	3.349745416122580366e-01	1.127382637604819271e+00	8.369277658660511099e-01	2.202345085056132579e+00	1.793382647728719137e+00	8.994702819717972364e-01	-5.880344356120909000e-01
1.230458140888996965e+00	6.830476178275747268e-01	1.550873356155654470e+00	1.876100035688071266e+00	1.035045245245421519e+00	2.100053146495584500e+00	1.347577307579610029e+00	9.965513167485829937e-01	-3.310760581566679628e-01
1.486153863652641682e+00	6.950457719817223490e-01	1.253097462870784495e+00	3.324231268087683988e-01	2.868921182207538223e+00	1.810529107633268353e+00	1.263338921937602333e+00	1.661460720386218393e+00	-5.569076810286974766e-01
1.482824279372384257e+00	1.102608591902547452e+00	1.961383726433921559e+00	1.734399561768587894e+00	1.317993830718877213e+00	1.433120194700103767e+00	1.474433993280414690e+00	0.000000000000000000e+00	-4.724574287140024254e-01
6.011285088897467821e-01	1.897362125737819927e+00	2.586569710295274049e+00	1.012725731400798468e+00	2.006094431822334823e+00	1.980980600247329804e+00	3.141592653589793116e+00	2.259501134976368952e+00	7.154428378040098568e-01
1.473026292728357722e+00	7.349384551014400691e-01	6.145707938242411794e-01	1.337159889510379340e+00	1.177615252195328921e+00	9.103550034188259144e-01	1.289759804544791777e+00	8.059148633408785845e-01	-1.000000000000000000e+00
2.613786316308172708e+00	1.654490738962993257e+00	1.584053096031962315e+00	2.252373534589376725e+00	1.695819830569795794e+00	1.256814176090509161e+00	2.368263642527499435e+00	1.876039368978835054e+00	3.129370973228702280e-01
9.015156457929096590e-01	1.117940094938200124e+00	1.057821681295405547e+00	1.998374826461204457e-01	2.223403832311889872e+00	2.968020769710195683e+00	9.159614477983539782e-01	1.891927674180202912e+00	-2.725825343452934479e-01
1.144494997938648506e+00	9.693913062060148800e-01	1.229598657218782920e+00	5.718142104006311843e-01	1.677889951865070062e+00	1.275548745098718850e+00	1.745593074972560110e+00	1.486975377368154883e+00	-6.082288713488006593e-01
1.403243939044880095e+00	7.589519712251857619e-01	1.239073838623209856e+00	1.732882080510888212e+00	1.959079939592706987e+00	1.185004266759318359e+00	1.660531218296291023e+00	2.016355824710950095e+00	-2.777658445878244953e-01
5.042052716525793343e-01	1.485173789760929619e+00	1.187003910284633701e+00	1.600389128610867795e+00	1.173321275308618405e+00	6.740407049488796876e-01	8.021435856382380658e-01	1.551906346724910124e+00	-5.026440509675422774e-01
1.716657087466440856e+00	7.605771902621409897e-01	1.976198071594892802e+00	0.000000000000000000e+00	1.606658541548310115e+00	1.040816947991378694e+00	1.287143583519497980e+00	1.551453141493531529e+00	-7.372290732038253580e-01
1.012654595776856237e+00	1.020729944803028699e+00	2.199210178056659970e+00	7.776589767627701821e-01	2.167161904326616373e+00	1.091034237915753158e+00	1.874508365729931958e+00	2.472140616433768479e+00	-5.712746902841814300e-02
0.000000000000000000e+00	8.143441347971156485e-01	1.938885681972940089e+00	1.045700205779275471e+00	1.878419567311272687e+00	1.415724067658188590e+00	1.654197221076751712e+00	1.417345069621121612e+00	-3.612258694353615018e-01
2.287370169360842365e+00	1.340552789220455399e+00	1.793646250509427054e+00	8.959717052972524520e-01	1.344655504922269706e+00	1.521598728108794152e+00	1.807228145314417667e+00	1.242140419720298095e+00	-2.678962580290145112e-01
1.735544914869783018e+00	2.251996467437781035e+00	2.117230044066505279e+00	9.575270788780417819e-01	2.394354835593822450e+00	1.536719506751079045e+00	5.980531639829063106e-01	8.544277870242319439e-01	-4.999832583638152972e-02
3.776342899869578051e-01	1.037268279992120235e+00	1.600059382313062217e+00	2.393255618586117350e+00	1.850935214081379732e+00	1.653431854243314403e+00	2.023432970880581383e+00	5.995352310505963622e-02	-2.497150645977640471e-01
1.701505307336073303e+00	1.599045441548117896e+00	6.921185701800256496e-01	2.011331260789690489e+00	1.858126037207350034e+00	1.532264984875915781e+00	1.925696081761564704e+00	3.019680965205968182e+00	2.875237514236694825e-01
1.667724638056644615e+00	1.337449413463799086e+00	1.310283853824540490e+00	5.819569258395894673e-01	2.163832657079244548e+00	1.260025968779463934e+00	1.646729377918949133e+00	1.204714501927573567e+00	-5.025974175194019011e-01
1.854459747823515414e+00	1.380214921183466670e+00	2.218161722156778204e+00	8.256074907681644204e-01	1.479988085248855612e+00	1.184257905591629356e+00	1.390308109160165895e+00	1.769315013619526589e+00	-1.759554862863521585e-01
2.029187552967109731e+00	7.516434928389796877e-01	2.116308894362962878e+00	2.163248159439921992e+00	1.904704643569825606e+00	2.947873890274368414e+00	1.226523653936906655e+00	6.982018147553619158e-01	9.326684839415610995e-02
4.355010974849649052e-01	1.962014797896038276e+00	1.985764595023637558e+00	1.151426895911098480e+00	1.821747638440865291e+00	1.093639188856276645e+00	2.826879638845181120e+00	1.605487415268630480e+00	1.962071163976790711e-01
1.622176512834910600e+00	1.576472537111789585e+00	1.880623054155806662e+00	1.351800942051436083e+00	1.156405394061018388e+00	2.079932620096631268e+00	2.546664353056598884e+00	2.408645639856478837e+00	4.339840039973739128e-01
2.554735836815451133e+00	9.573335430808156410e-01	9.886882568734254306e-01	1.101093141324924529e+00	1.682367209417477305e+00	2.464531333750757724e+00	7.698723356421597330e-01	2.530242319278449337e+00	-1.382316178397339224e-01
1.454114612639507476e+00	9.995450148265566659e-01	9.750421639355427716e-01	4.777531505609999840e-03	2.159379050895933627e+00	1.834031813249385579e+00	9.699471964542942803e-01	6.649025684492690935e-01	-9.294906866864638406e-01
1.342382353766452985e+00	2.048593998030091790e+00	1.431445086586033089e+00	1.135535490121291069e-01	1.494987437969001132e+00	1.620313843146575339e+00	2.705984667861254245e-01	1.484296360062001607e+00	-4.477674078969002824e-01
1.408280413512322360e+00	1.561676925995550747e+00	2.710289686589810287e+00	1.999007046037432289e+00	1.480601093356457509e+00	1.105350972115019648e+00	2.890310398986416729e+00	1.559258723214772102e+00	4.338511791251569161e-01
1.562176691612148893e+00	1.201133941351548051e+00	1.709027943720508702e+00	1.087776280539269669e+00	1.291166862087796297e+00	1.451005685381608901e+00	1.594874676022182580e+00	1.161282815686490277e+00	-3.669994505475205893e-01
1.105400439301643001e+00	1.266479974395261943e+00	1.434243581960993108e+00	2.269616128843701564e+00	0.000000000000000000e+00	2.462873262612172098e+00	2.230554319153216003e+00	1.509181625451521125e-01	-1.370120615485463933e-01
1.338043902266655927e+00	1.027294152461209586e+00	7.352256418195411980e-01	6.335994829474436152e-01	9.574438790646617736e-01	2.870966044605445688e+00	2.076258613175105516e+00	2.359866410751045862e+00	-1.194203697437177247e-01
2.006991191113038475e+00	6.480919168264666075e-01	1.270764371139727622e+00	1.542152899233299124e+00	8.881078863573018678e-01	2.229103489539559391e+00	1.491695595894879212e+00	1.272626169178325384e+00	-3.808932906881390412e-01
2.000258666617989345e+00	1.435573449374578425e+00	1.369960753250441865e+00	2.022498801691959169e+00	9.757876146716405463e-01	2.169156727840270360e+00	1.905971811999769283e+00	1.315732315095145877e+00	8.688833210437629795e-02
1.758395927635821199e+00	5.869970868994642821e-01	2.149315563875532575e+00	1.058708590600411004e+00	1.322828386263473543e+00	2.436626395078247409e+00	1.261043335183682501e+00	5.900265678229666966e-01	-4.135670237947000061e-01
5.750847632306174129e-01	1.516531480757773442e+00	8.123017196618196323e-01	2.449436089947494288e+00	3.536914980975409684e-01	2.836494833587448916e+00	1.716047208664998269e+00	1.456284031132154322e+00	1.801714334009096863e-01
1.210941932788922371e+00	1.412986216372528192e+00	1.566062907222293354e+00	1.982327786152416671e+00	1.718730041392455998e+00	1.881577609018922237e+00	1.430412705016383290e+00	1.482545842517639656e+00	7.069704062830783897e-02
1.746874782376241830e+00	3.572292583092693263e-01	7.712073236646221908e-01	1.724187144336358557e+00	1.753933701074965823e+00	1.675120508021407106e+00	1.620318595691086827e+00	1.749689202861493209e+00	-4.952051823059008262e-01
1.214184606413024614e+00	8.236491362363732582e-01	1.707669672301009633e+00	4.898043605314446047e-01	1.901483639377045565e+00	7.372210595226666996e-01	2.122723888464034481e+00	1.832247617031505404e+00	-5.333789164676905337e-01
1.714336192713614926e+00	1.705069275948731589e+00	2.599007145459223622e+00	1.918565267096423055e+00	5.035212227402279250e-01	9.984732800145469378e-01	1.300573343725431874e+00	1.537381930245615758e+00	1.056602207925469994e-01
1.878769521542436483e+00	8.499571200502266111e-01	1.702163522213343105e+00	6.496840834212856963e-01	1.267637296829436711e+00	9.199851234758514851e-01	1.152238635743056072e+00	6.275209838116464489e-01	-9.063423118099822595e-01
9.400883553585006602e-01	1.740581841298872501e+00	1.013073355905977246e+00	3.078650874851052599e+00	1.954356543660936918e+00	1.902906302275173100e+00	1.184486659424355270e+00	1.982625231971358426e+00	4.136394960687093114e-01
1.191635284607688527e+00	1.274277927358060225e+00	3.141592653589792672e+00	1.122406882200960299e+00	2.362070753212638152e+00	1.354462780031612246e+00	1.593763602128215551e+00	2.689560158923832489e+00	4.374217974892711247e-01
1.159374995501588623e+00	2.120382631322346612e+00	2.018143641016961087e+00	7.880015103850470659e-01	2.040808917148128288e+00	2.389407325018116701e+00	1.920242213933814224e+00	4.832005972768269597e-01	1.092592449438103408e-01
1.096418335717551207e+00	1.089320169385533665e+00	1.543744294957736019e+00	1.636290879816069133e+00	1.758182398437730942e+00	9.640309008821880132e-01	1.800142682125092319e+00	1.923372852784790421e+00	-1.881436651293330042e-01
1.905249014597973467e+00	1.754165519224343051e+00	2.094666511607981008e+00	1.520503996749808628e+00	1.604118910580030866e+00	7.629275477543802086e-01	1.824708350808120327e+00	1.657305436854119574e+00	3.394355468621945704e-02
1.724108763608408923e+00	5.741661613818219712e-01	9.332223299960367147e-01	1.946371831298411958e+00	1.623145141347055009e+00	2.209650242462894987e+00	1.625231913067245904e+00	1.539802296428913309e+00	-2.598464879742334865e-01
2.143131109976244009e+00	9.549164880718417070e-01	1.647186276206634270e+00	8.598370111852486897e-01	1.377666437465561611e+00	1.597802930198376936e+00	1.721572854506693950e+00	1.203993907524886664e+00	-4.446602738689092726e-01
2.342661640711444448e+00	7.654369367614066721e-01	1.475549953674625936e+00	8.760008203928904003e-01	2.547111342666951384e+00	1.910143834261940121e+00	2.124060476629394678e+00	5.391115740977068249e-01	-4.786357261212278447e-01
1.721262568257213132e+00	1.658490443441024365e+00	1.638794195099578799e+00	1.955210443461172343e+00	1.326206285883912983e+00	2.659174105399220167e+00	2.753882141901847547e+00	1.280539052999246863e+00	4.650261940788018578e-01
1.273424986697094585e+00	1.940662538505387502e+00	2.546906970500647294e+00	8.163988394465864218e-01	1.386560563039536120e+00	1.614717674249153578e+00	9.428617297036891998e-01	9.134888069535351818e-01	-8.418216563087410620e-02
9.223222961531252206e-01	8.289082192931034321e-01	1.567851984835436863e+00	1.359207874737131894e+00	2.611456627185473778e+00	1.172158767088127718e+00	2.100438370704813984e+00	1.378837018345227428e+00	-3.085160566678969429e-01
1.522334354291927871e+00	1.550972288740445126e+00	9.079520067345552281e-01	1.465461043744966663e+00	1.751190623608677166e+00	2.092891828124890274e+00	1.754894266809320147e+00	3.141592653589793116e+00	3.191857353112703688e-01
1.152604239117006379e+00	9.474325437604520506e-01	1.210950688806819109e+00	7.930129690028937528e-01	1.251558016582547062e+00	2.523096006058902940e+00	2.317253809497977990e+00	1.143240120331836529e+00	-3.023878747881930673e-01
1.030288845502865591e+00	1.449163792250795169e+00	1.253962497359769834e+00	1.645080879498589166e+00	1.773859341589527405e+00	8.526145950187400402e-01	2.380382909107082945e+00	2.706120632278566251e+00	1.030685850239418944e-01
1.168286062635217171e+00	1.019155289289366495e+00	1.762267335986503314e+00	1.431079633508409721e+00	2.057054283420732599e+00	3.030268167018385306e+00	1.523199350344486724e+00	9.929691218778033956e-01	4.976605161737124305e-02
6.865236048183406270e-01	8.473612904771088417e-01	1.568796867800098083e+00	2.477945937008835919e+00	1.326005616610413496e+00	1.926963257037597188e+00	1.602992109701450563e+00	2.304947677545778451e+00	1.945666436418238554e-01
3.141592653589793116e+00	9.474967019339115559e-01	1.292041066672321659e+00	1.939924745460910316e+00	2.071565928170902016e+00	2.929291004578025159e+00	1.901412099640653164e+00	1.282881084679779349e+00	1.535079215892691806e-01
