1.781133994170884804e+00	2.507364656293709082e-02	7.537406341218192418e-01	1.088236150416960646e+00	-6.501882255171669289e-01
2.781110617029708187e+00	1.278090077956221871e+00	9.844006421536134477e-01	2.014150742582107689e+00	5.328101290433964188e-01
2.846957978041486204e+00	1.315304033514870241e+00	1.018987403068639885e+00	1.850688060283364633e+00	4.966555219269475074e-01
1.264999593898049612e+00	1.119151650037992107e+00	1.039024488414225678e+00	1.674997500982716714e+00	-1.984586978327075313e-01
1.981415966562782849e+00	9.499134229364729620e-01	1.502951477049821349e+00	2.127322927621358328e+00	3.094781922589193712e-01
1.326906745438694912e+00	1.395847461074259499e+00	1.080467262101320269e+00	1.350911638086992994e+00	-2.430469646151538488e-01
2.032987048962405119e+00	5.959060663964677040e-01	1.078840795967789035e+00	1.741790736220322211e+00	-3.290847322224443872e-02
1.478130514535891837e+00	1.252216893892125649e+00	2.345780888235543316e+00	1.115771390056753631e+00	-9.715476297052549892e-02
7.557534926642192064e-01	2.049098369083470317e+00	2.197426667242175391e+00	1.146482730998888533e+00	-1.452079013387617135e-01
2.729708459294835077e+00	1.535722897375884521e+00	1.607192526786457298e+00	2.365763949052910320e+00	8.705201116354124302e-01
2.574806093437690624e+00	1.577682351085579082e+00	2.681450411600753370e+00	9.599598644982761941e-01	3.745959970057466393e-01
1.465478194206520923e+00	5.686616566618447610e-01	1.324456467198689147e+00	1.912516404973162443e+00	-1.150620578708665409e-01
9.825636537165930440e-01	1.484616006563083346e+00	2.187065350137437747e+00	9.265960528399080909e-01	-3.272787578457835300e-01
3.015239595313969900e+00	1.617243811709161871e+00	8.559135029166188291e-01	1.137062863788603773e+00	2.752630943001690422e-01
1.228074784680037723e+00	9.015382402496207037e-01	1.312061742290241639e+00	2.598679294103877879e+00	2.125951621225823374e-01
1.150750598011399894e+00	9.438303862510802889e-01	1.765700158550133292e+00	2.362893952515107365e+00	1.734215870744217902e-01
1.610165374882571498e+00	9.031787122359402620e-01	1.771571118128145939e+00	9.224995289894643014e-01	-3.482822612221116998e-01
1.771615074323241945e+00	1.765706504695623735e+00	8.121145300389274180e-01	1.555476400955909222e+00	6.260063553882377896e-02
1.686428670492246429e+00	6.413877866258390625e-01	1.623338948101584078e+00	1.751503022294712553e+00	-3.442359999765787215e-02
1.598801679669932474e+00	1.904885280388180835e+00	3.089436583937141823e-01	1.954122853739832966e+00	1.304036259252008279e-01
2.974932959084971351e+00	2.007956767925525021e+00	1.487401482227497240e+00	2.047748667141545020e+00	9.176057152915735315e-01
1.195253666300627016e+00	7.959077924105768531e-01	1.316690854059251015e+00	8.995042437415987635e-01	-6.235342797746528110e-01
1.552065196804716551e+00	4.996515695990408901e-01	1.335949866224128924e+00	6.906395552837827356e-01	-6.736809148617629583e-01
1.630850939221726303e+00	1.844830752294587040e+00	1.479601028504728744e+00	3.141592653589793116e+00	9.054938139822912291e-01
