1.167580598722871787e+00	1.007936783323209129e+00	7.649467069679989351e-01	2.594797672914280984e+00	-6.799579997492223304e-01
5.322798077888154511e-01	1.336120421576574735e+00	7.649986643184426560e-01	2.543792946664006349e-01	1.792678699264684816e-01
2.522217466508609451e+00	5.418886205003948797e-01	8.486127908404195175e-01	2.979273064320980602e+00	-1.000000000000000000e+00
1.110687956339410976e+00	1.582378179691925624e+00	3.047275319122231707e+00	2.242223421152691021e+00	1.204358701389018904e-01
1.821474642119775611e+00	1.122729809152343439e+00	2.756805617532648078e+00	1.898323456792227804e+00	1.114646593451684708e-02
2.561599032478065752e+00	3.449737260410848383e-01	2.114671090201511117e+00	3.039036557024095586e+00	-7.163409852049311688e-01
1.426614384013327630e+00	2.043977407883807551e+00	2.554958543443529351e+00	1.102233255089886566e+00	3.870065543024940879e-01
4.372540270067278856e-01	1.545945131850260834e+00	1.298844358081517880e+00	0.000000000000000000e+00	4.415151890895192555e-01
2.411851575773733547e+00	8.711499371820957682e-01	2.267607159793573857e+00	4.069754935524663719e-01	2.542180414228556451e-01
2.969945592042677607e+00	2.348674631731934248e+00	3.502322603584081540e-01	3.051322829251454483e+00	-9.405507859907997759e-01
2.447668920444793006e+00	2.890353039000514102e+00	2.616068109796096053e+00	2.531633583775257712e+00	-3.810739243195548909e-02
2.294653881975978749e+00	2.695063406946069051e+00	2.407008695940206167e+00	1.563022215432469775e+00	1.979578174941123425e-01
1.934817329195194002e+00	2.175910521897720606e+00	1.248540597673417185e+00	1.658015715435938287e+00	-1.742918872223189197e-01
9.128846544033029087e-01	1.304880454935537282e+00	4.338324350306617672e-01	2.825392463361164008e+00	-7.687045575512548856e-01
2.075129350541623729e+00	2.335627186489920515e+00	1.730847085257354756e+00	2.773347670451407065e+00	-3.909656737713316232e-01
2.626067143454238639e+00	2.049760913243167337e+00	1.132092697684320193e+00	1.592221225673511542e+00	-2.766116263547480081e-01
5.590585122537372609e-01	1.959476289999412257e+00	1.793558867937006918e+00	2.718167077780148322e+00	-2.437817037343872340e-01
6.944930568750620203e-01	1.868412761930240418e+00	1.488879494612650900e+00	1.777586745085821818e-01	4.563232951149882588e-01
1.172727411993476965e+00	3.555950474816286788e-01	2.133146403185224305e+00	1.742775049400384010e-02	4.034883545180598663e-01
2.042415759787496565e+00	4.692997006273695315e-01	6.944126096441550766e-01	1.141810692379614300e+00	-4.133972599799452530e-01
1.540402654307221342e-01	6.995224149037423400e-01	6.631585657944458201e-02	1.114277803713390469e+00	-3.256305657449242164e-01
2.150454311436996946e+00	1.664863420817007666e+00	2.737835295613512798e+00	1.286241218349527093e+00	2.420038195837630468e-01
2.408482421414702923e+00	1.519307703885890648e+00	1.597581170116838756e+00	2.360576219364236117e+00	-4.483665340959558376e-01
2.242586776667452764e+00	7.574266459149280317e-01	1.535969761493079844e+00	1.049378000175644976e+00	-1.389719800011072204e-01
2.990537174067108839e-01	2.526023307650547167e+00	7.168356443487530413e-03	2.253339778383940839e+00	-4.504804908794708407e-01
2.998364412121450773e+00	7.683857831123985793e-01	1.325962477946998730e+00	1.508874752135713759e-01	3.716944979315739417e-03
3.230417961014371842e-01	2.930592168178492329e+00	2.244000155137970243e+00	1.307063612596027768e+00	4.935481233761587205e-01
1.346219059711739163e+00	1.669168696605399793e+00	1.647265220043802714e+00	1.338392045182664525e+00	3.145959993649505293e-02
1.717690270068750857e+00	0.000000000000000000e+00	1.354440422018378332e+00	1.408846020391610221e+00	-3.621501899926877766e-01
2.591745690789563739e+00	2.925352824732952994e-01	2.478438129405398094e+00	1.370356866242487648e+00	-1.057262175041593366e-01
1.488331615861298474e+00	3.141592653589793116e+00	1.976380309016909864e+00	2.195937932375766621e+00	4.315305993628881787e-02
3.048920399196252795e+00	1.429113625017222056e+00	2.524063523578652379e+00	1.961852231602774221e+00	-1.609120517147782925e-01
1.745549845199557248e+00	4.161535361314425141e-01	7.324146159116192711e-01	1.773218175165630628e+00	-5.815694013092087555e-01
1.972541689721200253e+00	4.525778720939108712e-01	2.338403364803213869e+00	2.276313870290329611e+00	-3.356195324774683408e-01
2.236958590037296357e+00	1.500226924878421686e+00	8.910881701669186583e-01	7.972764068492653733e-01	-1.238194517517633431e-01
2.193119712647027431e+00	1.527625971270940353e+00	2.070862643304047790e+00	9.227750523010407324e-01	1.557801229827424638e-01
